,LATITUDE,LONGITUDE,EXCEED_SPEED_LIMIT_I
136530,41.909639995999996,-87.653250238,Y
136533,41.909639995999996,-87.653250238,Y
136536,41.909639995999996,-87.653250238,Y
137076,41.753991456,-87.656054099,Y
137078,41.753991456,-87.656054099,Y
137080,41.753991456,-87.656054099,Y
137082,41.753991456,-87.656054099,Y
137227,41.819970526,-87.59774865899999,Y
137228,41.819970526,-87.59774865899999,Y
140922,41.736473364,-87.62559617,Y
140924,41.736473364,-87.62559617,Y
140926,41.736473364,-87.62559617,Y
140928,41.736473364,-87.62559617,Y
140930,41.736473364,-87.62559617,Y
141955,41.865900212,-87.737542768,N
142885,41.792002501999995,-87.67438846299999,Y
142887,41.792002501999995,-87.67438846299999,Y
143568,41.86808370000001,-87.64082248700001,Y
143570,41.86808370000001,-87.64082248700001,Y
143572,41.86808370000001,-87.64082248700001,Y
143990,41.9895656,-87.780289003,Y
143992,41.9895656,-87.780289003,Y
144207,41.829096895999996,-87.68883345399999,Y
144670,41.72223496,-87.58461147,N
144672,41.72223496,-87.58461147,N
144738,41.856684533,-87.70838195799999,Y
147205,41.919224724,-87.64869468,Y
147207,41.919224724,-87.64869468,Y
147273,41.822748228,-87.69477729299999,Y
147276,41.822748228,-87.69477729299999,Y
147279,41.822748228,-87.69477729299999,Y
147282,41.822748228,-87.69477729299999,Y
147285,41.822748228,-87.69477729299999,Y
147650,41.916094580999996,-87.674081375,N
147653,41.916094580999996,-87.674081375,N
147656,41.916094580999996,-87.674081375,N
148951,41.922008798,-87.665157581,N
148953,41.922008798,-87.665157581,N
148955,41.922008798,-87.665157581,N
148957,41.922008798,-87.665157581,N
148961,41.776710715,-87.579079351,Y
149065,41.940082983,-87.72954609700001,Y
149067,41.940082983,-87.72954609700001,Y
149229,41.82053316,-87.69396863799999,Y
149231,41.82053316,-87.69396863799999,Y
151008,41.773438565999996,-87.56689930600001,Y
151010,41.773438565999996,-87.56689930600001,Y
151012,41.773438565999996,-87.56689930600001,Y
151014,41.773438565999996,-87.56689930600001,Y
151016,41.773438565999996,-87.56689930600001,Y
151018,41.773438565999996,-87.56689930600001,Y
151020,41.947838754,-87.642674275,Y
151057,41.834884847,-87.68441071,N
151061,41.834884847,-87.68441071,N
151065,41.834884847,-87.68441071,N
151069,41.834884847,-87.68441071,N
152141,41.857564071,-87.639078911,Y
152143,41.857564071,-87.639078911,Y
152308,41.747352044,-87.614946036,Y
152315,41.692033687,-87.663301985,Y
152317,41.692033687,-87.663301985,Y
152319,41.692033687,-87.663301985,Y
152420,41.907619561,-87.634457509,Y
152422,41.907619561,-87.634457509,Y
155113,41.961225973000005,-87.751077276,N
155116,41.961225973000005,-87.751077276,N
156186,41.765357096,-87.62453949,N
156188,41.765357096,-87.62453949,N
156190,41.765357096,-87.62453949,N
157097,41.758680511,-87.605796969,Y
157098,41.758680511,-87.605796969,Y
157705,41.874032473,-87.74247532,Y
157706,41.874032473,-87.74247532,Y
157804,41.877200859,-87.725275217,Y
158414,41.858689329,-87.72989934799999,N
158417,41.858689329,-87.72989934799999,N
158420,41.858689329,-87.72989934799999,N
158423,41.858689329,-87.72989934799999,N
158426,41.858689329,-87.72989934799999,N
158429,41.858689329,-87.72989934799999,N
158507,41.887526333000004,-87.626549665,Y
158508,41.887526333000004,-87.626549665,Y
158509,41.887526333000004,-87.626549665,Y
158510,41.887526333000004,-87.626549665,Y
158818,41.867948543000004,-87.725097485,Y
158885,41.874423355,-87.688533172,Y
158887,41.874423355,-87.688533172,Y
158889,41.874423355,-87.688533172,Y
159178,41.712835525,-87.535421938,Y
159180,41.712835525,-87.535421938,Y
159182,41.712835525,-87.535421938,Y
159370,41.707546266,-87.606397254,Y
159372,41.707546266,-87.606397254,Y
159374,41.707546266,-87.606397254,Y
159505,41.960525441,-87.753983573,N
159508,41.960525441,-87.753983573,N
159511,41.960525441,-87.753983573,N
159524,41.953406251,-87.757275887,Y
159526,41.953406251,-87.757275887,Y
159528,41.953406251,-87.757275887,Y
159988,41.994203449000004,-87.68970598,N
159990,41.994203449000004,-87.68970598,N
159992,41.994203449000004,-87.68970598,N
159994,41.994203449000004,-87.68970598,N
160288,41.891336242,-87.64442966700001,Y
160290,41.891336242,-87.64442966700001,Y
160292,41.891336242,-87.64442966700001,Y
160477,41.827603675,-87.646179845,N
160535,41.694510481,-87.623096546,N
160537,41.694510481,-87.623096546,N
160539,41.694510481,-87.623096546,N
160833,41.939668184,-87.717270143,Y
160835,41.939668184,-87.717270143,Y
160837,41.939668184,-87.717270143,Y
160839,41.939668184,-87.717270143,Y
160841,41.939668184,-87.717270143,Y
160881,41.877129331,-87.72569429299999,Y
160883,41.877129331,-87.72569429299999,Y
160885,41.877129331,-87.72569429299999,Y
161884,41.670860759,-87.629803237,Y
162377,41.999420169000004,-87.68520390299999,N
163509,41.856915469,-87.643615419,Y
163511,41.856915469,-87.643615419,Y
165142,41.75905846,-87.569961006,N
165143,41.75905846,-87.569961006,N
165144,41.75905846,-87.569961006,N
165145,41.75905846,-87.569961006,N
165412,41.89546215,-87.72593680899999,Y
165414,41.89546215,-87.72593680899999,Y
166168,42.019322296999995,-87.678290049,Y
166170,42.019322296999995,-87.678290049,Y
166318,41.809518057,-87.61497759,Y
166594,41.857497515,-87.69566786899999,Y
166596,41.857497515,-87.69566786899999,Y
166950,41.690743751999996,-87.700645388,Y
166952,41.690743751999996,-87.700645388,Y
168068,41.933944015,-87.746835658,Y
168073,41.933944015,-87.746835658,Y
168078,41.933944015,-87.746835658,Y
168083,41.933944015,-87.746835658,Y
168088,41.933944015,-87.746835658,Y
168093,41.880967624,-87.720906933,N
168240,41.779412859000004,-87.674878766,Y
168243,41.779412859000004,-87.674878766,Y
168246,41.779412859000004,-87.674878766,Y
169133,41.764833945999996,-87.661346355,Y
169136,41.764833945999996,-87.661346355,Y
169139,41.764833945999996,-87.661346355,Y
169367,41.868889711,-87.639098928,Y
169369,41.868889711,-87.639098928,Y
169371,41.868889711,-87.639098928,Y
169680,41.881741039,-87.72471738700001,N
169682,41.881741039,-87.72471738700001,N
169684,41.881741039,-87.72471738700001,N
169686,41.881741039,-87.72471738700001,N
169688,41.881741039,-87.72471738700001,N
169862,41.697047089,-87.70777632,Y
169864,41.697047089,-87.70777632,Y
171262,41.698565454000004,-87.714358463,Y
171355,41.87019822,-87.69614980600001,N
172584,41.874969685,-87.67663229600001,Y
172586,41.874969685,-87.67663229600001,Y
172588,41.874969685,-87.67663229600001,Y
172590,41.874969685,-87.67663229600001,Y
173467,41.852555249,-87.659411062,Y
174509,41.794401655,-87.708334285,Y
174781,41.774822727,-87.649370205,Y
174996,41.665796438,-87.63321745799999,Y
175220,41.94544435,-87.80337459100001,N
175222,41.94544435,-87.80337459100001,N
176477,41.862275507,-87.716451439,N
176617,41.983975995,-87.65283620299999,Y
176618,41.983975995,-87.65283620299999,Y
177593,41.854418318,-87.62229798899999,Y
177596,41.854418318,-87.62229798899999,Y
177599,41.854418318,-87.62229798899999,Y
177627,41.881988822,-87.739805103,Y
177630,41.881988822,-87.739805103,Y
177633,41.881988822,-87.739805103,Y
177636,41.881988822,-87.739805103,Y
177639,41.881988822,-87.739805103,Y
177642,41.881988822,-87.739805103,Y
177645,41.881988822,-87.739805103,Y
178126,41.897138214,-87.722321651,N
178949,41.722374362,-87.585276274,Y
178951,41.722374362,-87.585276274,Y
178953,41.722374362,-87.585276274,Y
178955,41.722374362,-87.585276274,Y
178957,41.722374362,-87.585276274,Y
180291,41.894085381,-87.62040431,Y
180293,41.894085381,-87.62040431,Y
180930,41.66042265,-87.595123454,Y
180932,41.66042265,-87.595123454,Y
181107,42.000630343000005,-87.704759107,Y
181109,42.000630343000005,-87.704759107,Y
181140,41.786548383,-87.673032374,Y
181142,41.786548383,-87.673032374,Y
181144,41.786548383,-87.673032374,Y
182168,41.945070257,-87.75407024299999,Y
182169,41.945070257,-87.75407024299999,Y
182170,41.945070257,-87.75407024299999,Y
182171,41.945070257,-87.75407024299999,Y
183006,41.741167103,-87.568653155,Y
183008,41.741167103,-87.568653155,Y
183208,41.765711779,-87.56662638700001,Y
183210,41.765711779,-87.56662638700001,Y
183212,41.765711779,-87.56662638700001,Y
183729,41.700052586999995,-87.61838687,N
183757,41.781906182,-87.80095093899999,N
183759,41.781906182,-87.80095093899999,N
183794,41.990344657,-87.697278113,Y
183795,41.990344657,-87.697278113,Y
183796,41.990344657,-87.697278113,Y
183797,41.990344657,-87.697278113,Y
184546,41.767477176,-87.61545181,Y
186670,41.881270504,-87.68653594,N
186672,41.881270504,-87.68653594,N
186708,41.873064329,-87.725578564,N
186710,41.873064329,-87.725578564,N
186712,41.873064329,-87.725578564,N
187149,42.018532049,-87.67027020799999,N
187152,42.018532049,-87.67027020799999,N
187155,42.018532049,-87.67027020799999,N
187158,42.018532049,-87.67027020799999,N
187358,41.940189043000004,-87.756593222,Y
187371,41.948215567,-87.71772355899999,Y
187724,41.996945657,-87.80389590700001,Y
187726,41.996945657,-87.80389590700001,Y
187728,41.996945657,-87.80389590700001,Y
188151,41.909448273,-87.625773614,Y
188154,41.909448273,-87.625773614,Y
188157,41.909448273,-87.625773614,Y
188160,41.909448273,-87.625773614,Y
188313,41.881564167,-87.66692946299999,Y
188317,41.881564167,-87.66692946299999,Y
188321,41.881564167,-87.66692946299999,Y
188325,41.881564167,-87.66692946299999,Y
188329,41.881564167,-87.66692946299999,Y
188333,41.881564167,-87.66692946299999,Y
189808,41.743264491,-87.64397498,Y
189810,41.743264491,-87.64397498,Y
190493,41.660392428,-87.592224265,N
190495,41.660392428,-87.592224265,N
190497,41.660392428,-87.592224265,N
190499,41.660392428,-87.592224265,N
191045,42.001460693,-87.689831905,N
191046,42.001460693,-87.689831905,N
191047,42.001460693,-87.689831905,N
191048,42.001460693,-87.689831905,N
191049,42.001460693,-87.689831905,N
191050,42.001460693,-87.689831905,N
191240,41.887364761,-87.75637122,Y
192699,41.756216835,-87.642310397,Y
192701,41.756216835,-87.642310397,Y
193981,41.739060779,-87.66300108700001,Y
193983,41.739060779,-87.66300108700001,Y
194064,41.88198557,-87.725854585,Y
194066,41.88198557,-87.725854585,Y
194068,41.88198557,-87.725854585,Y
194220,41.677720829,-87.642051845,Y
194222,41.677720829,-87.642051845,Y
194224,41.677720829,-87.642051845,Y
194839,41.690200798,-87.664663928,N
194841,41.690200798,-87.664663928,N
195108,41.939071937,-87.736985943,Y
195110,41.939071937,-87.736985943,Y
195137,41.770093494,-87.58270813700001,Y
195471,41.909398788000004,-87.65305069799999,Y
195473,41.909398788000004,-87.65305069799999,Y
195475,41.909398788000004,-87.65305069799999,Y
195477,41.909398788000004,-87.65305069799999,Y
195799,41.872168732,-87.630462113,Y
195801,41.872168732,-87.630462113,Y
195820,41.838861518,-87.722754972,Y
195823,41.838861518,-87.722754972,Y
195909,41.695354413000004,-87.669775111,N
196447,41.828109993000005,-87.70440219,N
196448,41.828109993000005,-87.70440219,N
196449,41.828109993000005,-87.70440219,N
196491,41.964257294,-87.747599945,N
196884,41.966842057,-87.676812772,N
196887,41.966842057,-87.676812772,N
198104,41.873415386,-87.717827322,Y
198288,41.877008454,-87.73549751700001,Y
198290,41.877008454,-87.73549751700001,Y
199761,41.810992270999996,-87.589071194,N
199764,41.810992270999996,-87.589071194,N
199767,41.810992270999996,-87.589071194,N
200445,41.737593462,-87.543009124,Y
201638,41.895499511,-87.72369954700001,Y
201640,41.895499511,-87.72369954700001,Y
201642,41.895499511,-87.72369954700001,Y
201644,41.895499511,-87.72369954700001,Y
202187,41.875237573,-87.73662473799999,Y
203433,41.707371614,-87.604158072,Y
203966,41.721083388000004,-87.616394821,N
204671,41.801667544000004,-87.643052149,Y
204673,41.801667544000004,-87.643052149,Y
205478,41.880796233000005,-87.75278056,N
205479,41.880796233000005,-87.75278056,N
206663,41.907909926,-87.625741088,Y
206672,41.805681912,-87.660173826,N
206680,41.924380939,-87.743808661,N
206783,41.698034543,-87.616852264,N
206785,41.698034543,-87.616852264,N
206826,41.895854484000004,-87.75792775200001,N
207146,41.77225761,-87.65324067700001,N
207148,41.77225761,-87.65324067700001,N
207302,41.677862591,-87.627401007,Y
207304,41.677862591,-87.627401007,Y
207605,41.896664189,-87.621445729,Y
207607,41.896664189,-87.621445729,Y
207977,41.874372395,-87.73288200200001,Y
207982,41.874372395,-87.73288200200001,Y
207987,41.874372395,-87.73288200200001,Y
207992,41.874372395,-87.73288200200001,Y
208188,41.783919945,-87.732836425,N
208191,41.783919945,-87.732836425,N
209872,41.676277939,-87.62399136399999,Y
210143,41.74929889,-87.73898998700001,N
210145,41.74929889,-87.73898998700001,N
210147,41.74929889,-87.73898998700001,N
210200,41.75146168,-87.59906981200001,Y
210202,41.75146168,-87.59906981200001,Y
210204,41.75146168,-87.59906981200001,Y
210206,41.75146168,-87.59906981200001,Y
210208,41.75146168,-87.59906981200001,Y
210210,41.75146168,-87.59906981200001,Y
210212,41.75146168,-87.59906981200001,Y
210214,41.75146168,-87.59906981200001,Y
210216,41.75146168,-87.59906981200001,Y
210218,41.75146168,-87.59906981200001,Y
210228,41.901002863,-87.619779806,Y
210229,41.901002863,-87.619779806,Y
210727,41.773438565999996,-87.56689930600001,Y
210731,41.773438565999996,-87.56689930600001,Y
210735,41.773438565999996,-87.56689930600001,Y
210739,41.773438565999996,-87.56689930600001,Y
210968,41.794878222,-87.606365814,Y
211801,41.997552236,-87.70834144700001,Y
211803,41.997552236,-87.70834144700001,Y
211805,41.997552236,-87.70834144700001,Y
212040,41.819847948,-87.631434321,N
212042,41.819847948,-87.631434321,N
214047,41.88381001,-87.683021702,Y
214048,41.88381001,-87.683021702,Y
214154,41.972349283,-87.746825086,Y
214156,41.972349283,-87.746825086,Y
214158,41.972349283,-87.746825086,Y
214380,41.990422774,-87.728859094,N
214382,41.990422774,-87.728859094,N
214384,41.990422774,-87.728859094,N
214762,41.737390603,-87.614404264,Y
214764,41.737390603,-87.614404264,Y
214991,41.875752469,-87.725647724,Y
214993,41.875752469,-87.725647724,Y
214995,41.875752469,-87.725647724,Y
214997,41.875752469,-87.725647724,Y
216219,41.901002863,-87.619779806,Y
216221,41.901002863,-87.619779806,Y
216223,41.901002863,-87.619779806,Y
216225,41.901002863,-87.619779806,Y
216273,41.837622344,-87.665887181,Y
216276,41.837622344,-87.665887181,Y
216279,41.837622344,-87.665887181,Y
216282,41.837622344,-87.665887181,Y
216761,41.756875879,-87.55567974899999,N
216766,41.756875879,-87.55567974899999,N
216844,41.875813459,-87.71566081600001,Y
216846,41.875813459,-87.71566081600001,Y
216848,41.875813459,-87.71566081600001,Y
217134,41.748785696999995,-87.653753647,Y
217136,41.748785696999995,-87.653753647,Y
217224,41.943402218,-87.640685437,N
217226,41.943402218,-87.640685437,N
217424,41.848024985,-87.645089474,Y
217425,41.74306686,-87.65368350799999,Y
220264,41.965591621,-87.72536306399999,Y
220443,41.751068817,-87.61134945200001,Y
220445,41.751068817,-87.61134945200001,Y
221574,41.780008277,-87.625522512,Y
221576,41.780008277,-87.625522512,Y
222091,41.688206002,-87.60604992299999,Y
223057,41.80868691,-87.650276349,N
223059,41.80868691,-87.650276349,N
223061,41.80868691,-87.650276349,N
223558,41.87593852,-87.73596990700001,Y
223877,41.786615278,-87.666289027,N
223933,41.792051254,-87.801385835,Y
223935,41.792051254,-87.801385835,Y
225307,41.991327094,-87.748474534,Y
225309,41.991327094,-87.748474534,Y
225311,41.991327094,-87.748474534,Y
225313,41.991327094,-87.748474534,Y
225593,41.684783321,-87.625178255,Y
225863,41.799310775,-87.673850534,Y
225865,41.799310775,-87.673850534,Y
225867,41.799310775,-87.673850534,Y
225869,41.799310775,-87.673850534,Y
226456,41.938157088000004,-87.68603775,Y
227638,41.798656049,-87.721012463,Y
227642,41.798656049,-87.721012463,Y
227646,41.798656049,-87.721012463,Y
227743,41.876038171,-87.70110302299999,Y
227745,41.876038171,-87.70110302299999,Y
227953,41.952142587,-87.83681426700001,Y
227955,41.952142587,-87.83681426700001,Y
227957,41.952142587,-87.83681426700001,Y
227987,41.816542464,-87.63026813399999,N
227989,41.816542464,-87.63026813399999,N
227991,41.816542464,-87.63026813399999,N
227993,41.816542464,-87.63026813399999,N
227995,41.816542464,-87.63026813399999,N
228327,41.899193507,-87.71893561200001,N
228329,41.899193507,-87.71893561200001,N
228331,41.899193507,-87.71893561200001,N
228986,41.875023631,-87.66961972799999,Y
228991,41.875023631,-87.66961972799999,Y
228996,41.875023631,-87.66961972799999,Y
229001,41.875023631,-87.66961972799999,Y
229006,41.875023631,-87.66961972799999,Y
229011,41.875023631,-87.66961972799999,Y
229016,41.875023631,-87.66961972799999,Y
229021,41.875023631,-87.66961972799999,Y
229026,41.875023631,-87.66961972799999,Y
229031,41.875023631,-87.66961972799999,Y
229345,41.901002863,-87.619779806,N
229808,41.990409231,-87.689522484,Y
229810,41.990409231,-87.689522484,Y
229812,41.990409231,-87.689522484,Y
229851,41.890781878,-87.63715773700001,Y
229853,41.890781878,-87.63715773700001,Y
230274,41.87863685,-87.73583686799999,Y
230549,41.884319904,-87.659000202,Y
230551,41.884319904,-87.659000202,Y
230553,41.884319904,-87.659000202,Y
231076,41.804853066,-87.664926096,Y
231078,41.804853066,-87.664926096,Y
234184,41.885277777,-87.74038773,Y
234492,41.771416856,-87.722723929,Y
234494,41.771416856,-87.722723929,Y
234535,41.896348837,-87.64398744799999,Y
234537,41.896348837,-87.64398744799999,Y
234543,41.896442955,-87.637093875,Y
234547,41.896442955,-87.637093875,Y
234551,41.896442955,-87.637093875,Y
234592,41.731092191,-87.616989532,Y
235818,41.924151195,-87.761290498,Y
235820,41.924151195,-87.761290498,Y
235822,41.924151195,-87.761290498,Y
235824,41.924151195,-87.761290498,Y
235826,41.924151195,-87.761290498,Y
235828,41.924151195,-87.761290498,Y
235830,41.924151195,-87.761290498,Y
236791,41.900758851,-87.623984255,Y
236793,41.900758851,-87.623984255,Y
236795,41.900758851,-87.623984255,Y
236797,41.900195973,-87.619135361,Y
236801,41.900195973,-87.619135361,Y
236805,41.900195973,-87.619135361,Y
236809,41.900195973,-87.619135361,Y
237027,41.89597911,-87.712817531,Y
237028,41.89597911,-87.712817531,Y
237436,41.710813257,-87.62003959,Y
237438,41.710813257,-87.62003959,Y
237551,41.765800350999996,-87.605729127,N
237554,41.765800350999996,-87.605729127,N
237557,41.765800350999996,-87.605729127,N
237560,41.765800350999996,-87.605729127,N
237563,41.765800350999996,-87.605729127,N
237744,41.869584261,-87.644486426,Y
237746,41.869584261,-87.644486426,Y
237748,41.869584261,-87.644486426,Y
237750,41.869584261,-87.644486426,Y
237752,41.869584261,-87.644486426,Y
238048,41.687278359000004,-87.607241179,Y
238050,41.687278359000004,-87.607241179,Y
238362,41.779426143,-87.673847035,N
